lost	top1_known	score	top10
nasii	𒀀𒀝𒉌𒅖	-13.1999	"[[""𒀀𒀝𒉌𒅖"", -13.1999], [""𒌷𒆷𒊍𒉺"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""𒌷𒉈𒂊𒊭𒀸"", -13.742], [""𒌷𒀀𒉿𒅈𒈾"", -13.742], [""ku6"", -15.6826], [""praː"", -16.0994], [""eːʃ"", -16.7177]]"
nasiip	𒀀𒀝𒉌𒅖	-15.6764	"[[""𒀀𒀝𒉌𒅖"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒉈𒂊𒊭𒀸"", -15.7621], [""𒌷𒀀𒉿𒅈𒈾"", -15.7621], [""𒀸𒋗𒉿"", -16.1017], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -18.0751], [""ku6"", -18.7091], [""praː"", -19.0513]]"
nasiipi	𒌷𒉈𒂊𒊭𒀸	-18.1288	"[[""𒌷𒉈𒂊𒊭𒀸"", -18.1288], [""𒌷𒀀𒉿𒅈𒈾"", -18.1288], [""𒀀𒀝𒉌𒅖"", -18.3706], [""𒌷𒆷𒊍𒉺"", -18.3706], [""𒈪𒋫𒀭𒉌"", -18.3706], [""𒌷𒄩𒀜𒋾"", -18.3706], [""𒀸𒋗𒉿"", -19.0604], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -19.6834], [""ku6"", -21.846], [""praː"", -22.1362]]"
nasiipin	𒌷𒉈𒂊𒊭𒀸	-20.7122	"[[""𒌷𒉈𒂊𒊭𒀸"", -20.7122], [""𒌷𒀀𒉿𒅈𒈾"", -20.7122], [""𒌷𒄩𒀜𒋾"", -21.2055], [""𒌷𒆷𒊍𒉺"", -21.2055], [""𒈪𒋫𒀭𒉌"", -21.2055], [""𒀀𒀝𒉌𒅖"", -21.2055], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -21.435], [""𒀸𒋗𒉿"", -22.1053], [""ku6"", -25.0492], [""praː"", -25.2989]]"
nasiipina	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -23.4063], [""𒌷𒀀𒉿𒅈𒈾"", -23.4428], [""𒌷𒉈𒂊𒊭𒀸"", -23.4428], [""𒌷𒄩𒀜𒋾"", -24.139], [""𒀀𒀝𒉌𒅖"", -24.139], [""𒈪𒋫𒀭𒉌"", -24.139], [""𒌷𒆷𒊍𒉺"", -24.139], [""𒀸𒋗𒉿"", -25.2127], [""iːsˤaː́"", -28.1499], [""ku6"", -28.2971]]"
nasiipinam	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -25.5942], [""𒌷𒀀𒉿𒅈𒈾"", -26.2798], [""𒌷𒉈𒂊𒊭𒀸"", -26.2798], [""𒌷𒆷𒊍𒉺"", -27.1456], [""𒌷𒄩𒀜𒋾"", -27.1456], [""𒈪𒋫𒀭𒉌"", -27.1456], [""𒀀𒀝𒉌𒅖"", -27.1456], [""𒀸𒋗𒉿"", -28.3678], [""iːsˤaː́"", -30.9826], [""ku6"", -31.5776]]"
nasis	uk	-12.9688	"[[""uk"", -12.9688], [""ke"", -12.9723], [""𒌷𒆷𒊍𒉺"", -13.1999], [""𒀀𒀝𒉌𒅖"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""𒌷𒀀𒉿𒅈𒈾"", -13.742], [""𒌷𒉈𒂊𒊭𒀸"", -13.742], [""apːa"", -14.0927]]"
nasisi	𒀀𒀝𒉌𒅖	-15.6764	"[[""𒀀𒀝𒉌𒅖"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒀀𒉿𒅈𒈾"", -15.7621], [""𒌷𒉈𒂊𒊭𒀸"", -15.7621], [""ku6"", -15.7916], [""𒀸𒋗𒉿"", -16.1017], [""uk"", -16.4714], [""ke"", -16.4731]]"
nasisir	apːa	-17.1381	"[[""apːa"", -17.1381], [""paːi"", -17.1419], [""pai"", -17.8219], [""𒌷𒉈𒂊𒊭𒀸"", -18.1288], [""𒌷𒀀𒉿𒅈𒈾"", -18.1288], [""𒀀𒀝𒉌𒅖"", -18.3706], [""𒌷𒆷𒊍𒉺"", -18.3706], [""𒌷𒄩𒀜𒋾"", -18.3706], [""𒈪𒋫𒀭𒉌"", -18.3706], [""ku6"", -18.6126]]"
nat	𒀸𒋗𒉿	-8.4226	"[[""𒀸𒋗𒉿"", -8.4226], [""𒀀𒀝𒉌𒅖"", -9.899], [""𒌷𒄩𒀜𒋾"", -9.899], [""𒈪𒋫𒀭𒉌"", -9.899], [""𒌷𒆷𒊍𒉺"", -9.899], [""𒌷𒉈𒂊𒊭𒀸"", -10.7315], [""𒌷𒀀𒉿𒅈𒈾"", -10.7315], [""ku6"", -12.1474], [""aʃ"", -12.8387], [""wa"", -12.8387]]"
nati	𒀸𒋗𒉿	-10.6439	"[[""𒀸𒋗𒉿"", -10.6439], [""𒀀𒀝𒉌𒅖"", -11.1101], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒌷𒀀𒉿𒅈𒈾"", -12.2879], [""𒌷𒉈𒂊𒊭𒀸"", -12.2879], [""ku6"", -14.9765], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -15.6251], [""lu"", -16.0479]]"
natiΘ	𒌷𒆷𒊍𒉺	-13.1999	"[[""𒌷𒆷𒊍𒉺"", -13.1999], [""𒀀𒀝𒉌𒅖"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""𒌷𒀀𒉿𒅈𒈾"", -13.742], [""𒌷𒉈𒂊𒊭𒀸"", -13.742], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -16.8346], [""ku6"", -17.9765], [""ke"", -19.3208]]"
natiΘw	𒀀𒀝𒉌𒅖	-15.6764	"[[""𒀀𒀝𒉌𒅖"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒀀𒉿𒅈𒈾"", -15.7621], [""𒌷𒉈𒂊𒊭𒀸"", -15.7621], [""𒀸𒋗𒉿"", -16.1017], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -18.0751], [""ku6"", -21.0773], [""lu"", -22.6343]]"
natiΘwa	𒌷𒀀𒉿𒅈𒈾	-18.1288	"[[""𒌷𒀀𒉿𒅈𒈾"", -18.1288], [""𒌷𒉈𒂊𒊭𒀸"", -18.1288], [""𒌷𒄩𒀜𒋾"", -18.3706], [""𒀀𒀝𒉌𒅖"", -18.3706], [""𒌷𒆷𒊍𒉺"", -18.3706], [""𒈪𒋫𒀭𒉌"", -18.3706], [""𒀸𒋗𒉿"", -19.0604], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -19.6834], [""ku6"", -24.2448], [""iːsˤaː́"", -25.6984]]"
natiΘwaj	𒌷𒀀𒉿𒅈𒈾	-20.7122	"[[""𒌷𒀀𒉿𒅈𒈾"", -20.7122], [""𒌷𒉈𒂊𒊭𒀸"", -20.7122], [""𒀀𒀝𒉌𒅖"", -21.2055], [""𒌷𒆷𒊍𒉺"", -21.2055], [""𒈪𒋫𒀭𒉌"", -21.2055], [""𒌷𒄩𒀜𒋾"", -21.2055], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -21.435], [""𒀸𒋗𒉿"", -22.1053], [""eːʃ"", -23.9616], [""xuːʃ"", -24.2378]]"
natiΘwaja	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -23.4063], [""𒌷𒀀𒉿𒅈𒈾"", -23.4428], [""𒌷𒉈𒂊𒊭𒀸"", -23.4428], [""𒈪𒋫𒀭𒉌"", -24.139], [""𒀀𒀝𒉌𒅖"", -24.139], [""𒌷𒄩𒀜𒋾"", -24.139], [""𒌷𒆷𒊍𒉺"", -24.139], [""𒀸𒋗𒉿"", -25.2127], [""eːʃ"", -27.4563], [""xuːʃ"", -27.7365]]"
nui	𒀸𒋗𒉿	-8.4226	"[[""𒀸𒋗𒉿"", -8.4226], [""tuk"", -9.6213], [""tur"", -9.7806], [""tai"", -9.7806], [""as"", -9.783], [""𒀀𒀝𒉌𒅖"", -9.899], [""𒌷𒆷𒊍𒉺"", -9.899], [""𒈪𒋫𒀭𒉌"", -9.899], [""𒌷𒄩𒀜𒋾"", -9.899], [""kut"", -9.9363]]"
nuin	𒀸𒋗𒉿	-10.6439	"[[""𒀸𒋗𒉿"", -10.6439], [""𒀀𒀝𒉌𒅖"", -11.1101], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒌷𒉈𒂊𒊭𒀸"", -12.2879], [""𒌷𒀀𒉿𒅈𒈾"", -12.2879], [""tuk"", -12.7612], [""ku6"", -12.8374], [""tur"", -12.8687]]"
nuina	𒀀𒀝𒉌𒅖	-13.1999	"[[""𒀀𒀝𒉌𒅖"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒌷𒆷𒊍𒉺"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""𒌷𒉈𒂊𒊭𒀸"", -13.742], [""𒌷𒀀𒉿𒅈𒈾"", -13.742], [""ku6"", -15.7846], [""tuk"", -15.994], [""tur"", -16.0745]]"
nuinai	𒀀𒀝𒉌𒅖	-15.6764	"[[""𒀀𒀝𒉌𒅖"", -15.6764], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒉈𒂊𒊭𒀸"", -15.7621], [""𒌷𒀀𒉿𒅈𒈾"", -15.7621], [""𒀸𒋗𒉿"", -16.1017], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -18.0751], [""iːsˤaː́"", -18.7486], [""ku6"", -18.8548]]"
nuinaid	𒌷𒀀𒉿𒅈𒈾	-18.1288	"[[""𒌷𒀀𒉿𒅈𒈾"", -18.1288], [""𒌷𒉈𒂊𒊭𒀸"", -18.1288], [""𒀀𒀝𒉌𒅖"", -18.3706], [""𒈪𒋫𒀭𒉌"", -18.3706], [""𒌷𒆷𒊍𒉺"", -18.3706], [""𒌷𒄩𒀜𒋾"", -18.3706], [""𒀸𒋗𒉿"", -19.0604], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -19.6834], [""iːsˤaː́"", -21.4297], [""ku6"", -22.0036]]"
nuinaida	𒌷𒀀𒉿𒅈𒈾	-20.7122	"[[""𒌷𒀀𒉿𒅈𒈾"", -20.7122], [""𒌷𒉈𒂊𒊭𒀸"", -20.7122], [""𒌷𒄩𒀜𒋾"", -21.2055], [""𒀀𒀝𒉌𒅖"", -21.2055], [""𒈪𒋫𒀭𒉌"", -21.2055], [""𒌷𒆷𒊍𒉺"", -21.2055], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -21.435], [""𒀸𒋗𒉿"", -22.1053], [""iːsˤaː́"", -24.2569], [""ku6"", -25.2069]]"
nuinaidaj	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -23.4063], [""𒌷𒉈𒂊𒊭𒀸"", -23.4428], [""𒌷𒀀𒉿𒅈𒈾"", -23.4428], [""𒀀𒀝𒉌𒅖"", -24.139], [""𒌷𒄩𒀜𒋾"", -24.139], [""𒈪𒋫𒀭𒉌"", -24.139], [""𒌷𒆷𒊍𒉺"", -24.139], [""𒀸𒋗𒉿"", -25.2127], [""atːaːʃ"", -25.4701], [""teːpuːʃ"", -25.5211]]"
nuinaidaja	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -25.5942], [""𒌷𒉈𒂊𒊭𒀸"", -26.2798], [""𒌷𒀀𒉿𒅈𒈾"", -26.2798], [""𒀀𒀝𒉌𒅖"", -27.1456], [""𒌷𒄩𒀜𒋾"", -27.1456], [""𒌷𒆷𒊍𒉺"", -27.1456], [""𒈪𒋫𒀭𒉌"", -27.1456], [""𒀸𒋗𒉿"", -28.3678], [""atːaːʃ"", -28.9369], [""teːpuːʃ"", -29.016]]"
nuj	ke	-5.9768	"[[""ke"", -5.9768], [""tai"", -7.561], [""iti"", -7.6548], [""tawa"", -7.664], [""taru"", -7.664], [""teri"", -7.664], [""pata"", -7.8133], [""kuiʃ"", -7.832], [""tuk"", -8.1415], [""tur"", -8.1756]]"
nuja	ku6	-8.8253	"[[""ku6"", -8.8253], [""ke"", -9.4811], [""𒀸𒋗𒉿"", -10.6439], [""tai"", -10.671], [""taru"", -10.7543], [""tawa"", -10.7543], [""teri"", -10.7543], [""tuk"", -11.0217], [""tur"", -11.0398], [""saːki"", -11.0907]]"
nujas	tuk	-9.4752	"[[""tuk"", -9.4752], [""tai"", -9.7554], [""paːi"", -10.1912], [""pai"", -10.8469], [""saːki"", -11.2936], [""sakːi"", -11.4468], [""ku6"", -11.6416], [""tsak"", -11.7511], [""tsik"", -11.7511], [""tawa"", -12.1889]]"
nujasa	tuk	-12.9778	"[[""tuk"", -12.9778], [""tai"", -13.2561], [""paːi"", -13.6819], [""pai"", -14.3472], [""saːki"", -14.4061], [""sakːi"", -14.4628], [""ku6"", -14.4657], [""tsak"", -15.2518], [""tsik"", -15.2518], [""tawa"", -15.6127]]"
nujasas	saːki	-13.6661	"[[""saːki"", -13.6661], [""sakːi"", -13.6755], [""tuk"", -15.3969], [""paːi"", -15.6133], [""tai"", -15.6805], [""tsiːik"", -15.9303], [""supːari"", -16.3625], [""patːaːi"", -16.7281], [""pai"", -16.7677], [""kuiʃki"", -16.8675]]"
nujasasa	saːki	-17.1548	"[[""saːki"", -17.1548], [""sakːi"", -17.1614], [""tuk"", -18.9023], [""paːi"", -19.1129], [""tai"", -19.185], [""teːpuːʃ"", -19.253], [""tsiːik"", -19.4211], [""supːari"", -19.4725], [""patːaːi"", -20.2039], [""sikaʃ"", -20.2644]]"
nujasasar	saːki	-18.9243	"[[""saːki"", -18.9243], [""sakːi"", -18.9284], [""supːari"", -20.6644], [""tsiːik"", -21.111], [""xapa"", -21.3246], [""paːi"", -21.5356], [""teːpuːʃ"", -21.5449], [""kiːklupa"", -21.6641], [""patːaːi"", -21.6963], [""tuk"", -21.7212]]"
nujasasara	saːki	-22.4235	"[[""saːki"", -22.4235], [""sakːi"", -22.4266], [""supːari"", -24.0014], [""teːpuːʃ"", -24.1421], [""tsiːik"", -24.6111], [""xapa"", -24.8217], [""paːi"", -25.0379], [""kiːklupa"", -25.1161], [""patːaːi"", -25.1885], [""tuk"", -25.2275]]"
nuΦ	𒀸𒋗𒉿	-8.4226	"[[""𒀸𒋗𒉿"", -8.4226], [""tuk"", -9.6213], [""tur"", -9.7806], [""tai"", -9.7806], [""as"", -9.783], [""𒀀𒀝𒉌𒅖"", -9.899], [""𒌷𒆷𒊍𒉺"", -9.899], [""𒈪𒋫𒀭𒉌"", -9.899], [""𒌷𒄩𒀜𒋾"", -9.899], [""kut"", -9.9363]]"
nuΦe	𒀸𒋗𒉿	-10.6439	"[[""𒀸𒋗𒉿"", -10.6439], [""𒀀𒀝𒉌𒅖"", -11.1101], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒌷𒉈𒂊𒊭𒀸"", -12.2879], [""𒌷𒀀𒉿𒅈𒈾"", -12.2879], [""tuk"", -12.7612], [""ku6"", -12.8374], [""tur"", -12.8687]]"
nuΦet	𒀀𒀝𒉌𒅖	-13.1999	"[[""𒀀𒀝𒉌𒅖"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒌷𒆷𒊍𒉺"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""𒌷𒉈𒂊𒊭𒀸"", -13.742], [""𒌷𒀀𒉿𒅈𒈾"", -13.742], [""ku6"", -15.7846], [""tuk"", -15.994], [""tur"", -16.0745]]"
nuΦetu	𒀀𒀝𒉌𒅖	-15.6764	"[[""𒀀𒀝𒉌𒅖"", -15.6764], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒀀𒉿𒅈𒈾"", -15.7621], [""𒌷𒉈𒂊𒊭𒀸"", -15.7621], [""𒀸𒋗𒉿"", -16.1017], [""tsak"", -16.5849], [""tsik"", -16.5849], [""kut"", -17.0702]]"
nuΦetum	𒌷𒀀𒉿𒅈𒈾	-18.1288	"[[""𒌷𒀀𒉿𒅈𒈾"", -18.1288], [""𒌷𒉈𒂊𒊭𒀸"", -18.1288], [""𒈪𒋫𒀭𒉌"", -18.3706], [""𒌷𒄩𒀜𒋾"", -18.3706], [""𒌷𒆷𒊍𒉺"", -18.3706], [""𒀀𒀝𒉌𒅖"", -18.3706], [""𒀸𒋗𒉿"", -19.0604], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -19.6834], [""tsak"", -19.7448], [""tsik"", -19.7448]]"
nuΦetume	𒌷𒉈𒂊𒊭𒀸	-20.7122	"[[""𒌷𒉈𒂊𒊭𒀸"", -20.7122], [""𒌷𒀀𒉿𒅈𒈾"", -20.7122], [""𒈪𒋫𒀭𒉌"", -21.2055], [""𒀀𒀝𒉌𒅖"", -21.2055], [""𒌷𒄩𒀜𒋾"", -21.2055], [""𒌷𒆷𒊍𒉺"", -21.2055], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -21.435], [""𒀸𒋗𒉿"", -22.1053], [""tsak"", -22.9881], [""tsik"", -22.9881]]"
nuΦetumei	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -23.4063], [""𒌷𒉈𒂊𒊭𒀸"", -23.4428], [""𒌷𒀀𒉿𒅈𒈾"", -23.4428], [""𒀀𒀝𒉌𒅖"", -24.139], [""𒈪𒋫𒀭𒉌"", -24.139], [""𒌷𒄩𒀜𒋾"", -24.139], [""𒌷𒆷𒊍𒉺"", -24.139], [""𒀸𒋗𒉿"", -25.2127], [""tsik"", -26.2813], [""tsak"", -26.2813]]"
nuΦetumeij	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -25.5942], [""𒌷𒀀𒉿𒅈𒈾"", -26.2798], [""𒌷𒉈𒂊𒊭𒀸"", -26.2798], [""eːtsːi"", -26.5468], [""etsːi"", -26.8736], [""teːpuːʃ"", -26.8969], [""sakːi"", -27.1138], [""𒌷𒄩𒀜𒋾"", -27.1456], [""𒌷𒆷𒊍𒉺"", -27.1456], [""𒀀𒀝𒉌𒅖"", -27.1456]]"
nwa	𒀸𒋗𒉿	-8.4226	"[[""𒀸𒋗𒉿"", -8.4226], [""𒀀𒀝𒉌𒅖"", -9.899], [""𒌷𒄩𒀜𒋾"", -9.899], [""𒈪𒋫𒀭𒉌"", -9.899], [""𒌷𒆷𒊍𒉺"", -9.899], [""𒌷𒉈𒂊𒊭𒀸"", -10.7315], [""𒌷𒀀𒉿𒅈𒈾"", -10.7315], [""ku6"", -12.1474], [""aʃ"", -12.8387], [""wa"", -12.8387]]"
nwaz	𒀸𒋗𒉿	-10.6439	"[[""𒀸𒋗𒉿"", -10.6439], [""𒀀𒀝𒉌𒅖"", -11.1101], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒌷𒀀𒉿𒅈𒈾"", -12.2879], [""𒌷𒉈𒂊𒊭𒀸"", -12.2879], [""ku6"", -14.9765], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -15.6251], [""lu"", -16.0479]]"
nwaza	𒌷𒆷𒊍𒉺	-13.1999	"[[""𒌷𒆷𒊍𒉺"", -13.1999], [""𒀀𒀝𒉌𒅖"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""𒌷𒀀𒉿𒅈𒈾"", -13.742], [""𒌷𒉈𒂊𒊭𒀸"", -13.742], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -16.8346], [""ku6"", -17.9765], [""ke"", -19.3208]]"
nwazaΦ	𒀀𒀝𒉌𒅖	-15.6764	"[[""𒀀𒀝𒉌𒅖"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒀀𒉿𒅈𒈾"", -15.7621], [""𒌷𒉈𒂊𒊭𒀸"", -15.7621], [""𒀸𒋗𒉿"", -16.1017], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -18.0751], [""ku6"", -21.0773], [""lu"", -22.6343]]"
nwazaΦn	𒌷𒀀𒉿𒅈𒈾	-18.1288	"[[""𒌷𒀀𒉿𒅈𒈾"", -18.1288], [""𒌷𒉈𒂊𒊭𒀸"", -18.1288], [""𒌷𒄩𒀜𒋾"", -18.3706], [""𒀀𒀝𒉌𒅖"", -18.3706], [""𒌷𒆷𒊍𒉺"", -18.3706], [""𒈪𒋫𒀭𒉌"", -18.3706], [""𒀸𒋗𒉿"", -19.0604], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -19.6834], [""ku6"", -24.2448], [""iːsˤaː́"", -25.6984]]"
nwazaΦni	𒌷𒀀𒉿𒅈𒈾	-20.7122	"[[""𒌷𒀀𒉿𒅈𒈾"", -20.7122], [""𒌷𒉈𒂊𒊭𒀸"", -20.7122], [""𒀀𒀝𒉌𒅖"", -21.2055], [""𒌷𒄩𒀜𒋾"", -21.2055], [""𒈪𒋫𒀭𒉌"", -21.2055], [""𒌷𒆷𒊍𒉺"", -21.2055], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -21.435], [""𒀸𒋗𒉿"", -22.1053], [""ku6"", -27.4599], [""iːsˤaː́"", -28.4239]]"
oij	eːʃ	-4.2259	"[[""eːʃ"", -4.2259], [""wa"", -4.8798], [""lu"", -4.8798], [""aʃ"", -4.8798], [""waki"", -7.2416], [""uːxːi"", -7.287], [""araːʃ"", -7.401], [""natːa"", -7.5935], [""xuːʃ"", -7.6083], [""uxːi"", -7.652]]"
oija	eːʃ	-7.7296	"[[""eːʃ"", -7.7296], [""lu"", -8.3843], [""wa"", -8.3843], [""aʃ"", -8.3861], [""uːxːi"", -9.7395], [""uxːi"", -10.2836], [""waki"", -10.4551], [""𒀸𒋗𒉿"", -10.6439], [""araːʃ"", -10.8528], [""waːki"", -10.995]]"
osa	wa	-4.8807	"[[""wa"", -4.8807], [""lu"", -4.8807], [""uk"", -5.9716], [""waki"", -7.2134], [""waːki"", -7.5656], [""praː"", -7.6613], [""apːa"", -7.9246], [""uru"", -8.0283], [""ara"", -8.0283], [""𒀸𒋗𒉿"", -8.4226]]"
osar	apːa	-6.6826	"[[""apːa"", -6.6826], [""waːki"", -7.6129], [""wa"", -7.6989], [""lu"", -7.6989], [""waki"", -7.9791], [""natːa"", -8.2202], [""uk"", -8.3878], [""welku"", -8.4685], [""neːpis"", -8.7082], [""jaː́nu"", -8.7536]]"
osare	apːa	-10.1682	"[[""apːa"", -10.1682], [""waːki"", -10.7781], [""wa"", -11.2052], [""lu"", -11.2052], [""waki"", -11.2514], [""neːpis"", -11.5054], [""natːa"", -11.7072], [""jaː́nu"", -11.8375], [""uk"", -11.8932], [""welku"", -11.9378]]"
osarej	waːki	-10.1673	"[[""waːki"", -10.1673], [""waki"", -10.8274], [""neːʃaʃ"", -11.3817], [""neknaʃ"", -11.6372], [""apːa"", -11.9254], [""luːkːari"", -12.2146], [""araːaʃ"", -12.2372], [""auriːʃ"", -12.5978], [""alpuʃ"", -12.6122], [""eːʃ"", -12.6877]]"
osareja	waːki	-13.669	"[[""waːki"", -13.669], [""waki"", -14.331], [""neːʃaʃ"", -14.7509], [""neknaʃ"", -15.1377], [""luːkːari"", -15.3244], [""apːa"", -15.4261], [""araːaʃ"", -15.739], [""auriːʃ"", -16.0996], [""alpuʃ"", -16.1168], [""nakːis"", -16.1637]]"
pin	𒀸𒋗𒉿	-8.4226	"[[""𒀸𒋗𒉿"", -8.4226], [""𒀀𒀝𒉌𒅖"", -9.899], [""𒌷𒄩𒀜𒋾"", -9.899], [""𒈪𒋫𒀭𒉌"", -9.899], [""𒌷𒆷𒊍𒉺"", -9.899], [""𒌷𒉈𒂊𒊭𒀸"", -10.7315], [""𒌷𒀀𒉿𒅈𒈾"", -10.7315], [""ku6"", -12.1474], [""aʃ"", -12.8387], [""wa"", -12.8387]]"
pina	𒀸𒋗𒉿	-10.6439	"[[""𒀸𒋗𒉿"", -10.6439], [""𒀀𒀝𒉌𒅖"", -11.1101], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒌷𒀀𒉿𒅈𒈾"", -12.2879], [""𒌷𒉈𒂊𒊭𒀸"", -12.2879], [""ku6"", -14.9765], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -15.6251], [""lu"", -16.0479]]"
pinam	𒌷𒆷𒊍𒉺	-13.1999	"[[""𒌷𒆷𒊍𒉺"", -13.1999], [""𒀀𒀝𒉌𒅖"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""𒌷𒀀𒉿𒅈𒈾"", -13.742], [""𒌷𒉈𒂊𒊭𒀸"", -13.742], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -16.8346], [""ku6"", -17.9765], [""ke"", -19.3208]]"
pinama	𒀀𒀝𒉌𒅖	-15.6764	"[[""𒀀𒀝𒉌𒅖"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒀀𒉿𒅈𒈾"", -15.7621], [""𒌷𒉈𒂊𒊭𒀸"", -15.7621], [""𒀸𒋗𒉿"", -16.1017], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -18.0751], [""ku6"", -21.0773], [""lu"", -22.6343]]"
