lost	top1_known	score	top10
iΘwaea	jaɳʈ-	-15.0194	"[[""jaɳʈ-"", -15.0194], [""aɳʈʈ"", -16.3284], [""jaː-"", -16.4011], [""putʃ"", -16.775], [""jaːʈu"", -17.0527], [""jAm"", -17.5052], [""koːʈ-"", -17.7929], [""kuːʈ-"", -17.7929], [""tʃuːʈ"", -18.0428], [""oʈ-"", -18.2546]]"
iΘwaead	jaɳʈ-	-17.6857	"[[""jaɳʈ-"", -17.6857], [""poʈʈ-"", -18.6675], [""aɳʈʈ-"", -19.1724], [""jaː-"", -19.4112], [""patʃ-"", -19.614], [""aɳʈʈ"", -19.834], [""jaːʈu"", -20.0619], [""kuːʈ-"", -20.1842], [""koːʈ-"", -20.1842], [""putʃ"", -20.2778]]"
iΘwaeadi	jaɳʈ-	-20.7427	"[[""jaɳʈ-"", -20.7427], [""poʈʈ-"", -21.4908], [""piːr"", -21.5208], [""poːr"", -21.5208], [""muːʈʈaj"", -21.7716], [""aɳʈʈ-"", -22.0006], [""iruppaj"", -22.3668], [""patʃ-"", -22.4429], [""jaː-"", -22.4921], [""koːʈ-"", -23.1771]]"
iΘwaeadik	jaːʈu	-21.0321	"[[""jaːʈu"", -21.0321], [""paːʈu"", -22.9687], [""-oːʈu"", -23.0272], [""aʈʈu"", -23.0934], [""jaːɳʈu"", -23.4884], [""po"", -23.8551], [""jaɳʈ-"", -23.9405], [""aːʈu"", -24.1863], [""poʈʈ-"", -24.5876], [""koːʈu"", -24.7151]]"
iΘwaeadiki	jaːʈu	-24.5393	"[[""jaːʈu"", -24.5393], [""paːʈu"", -26.4755], [""-oːʈu"", -26.5283], [""poːr"", -26.5748], [""aʈʈu"", -26.6006], [""jaːɳʈu"", -26.9954], [""jaɳʈ-"", -27.2116], [""piːr"", -27.2799], [""pokaj"", -27.2925], [""po"", -27.3623]]"
iΘwaj	jaɳʈ-	-12.2078	"[[""jaɳʈ-"", -12.2078], [""jaː-"", -13.4909], [""jAm"", -14.3589], [""jaːʈu"", -14.5631], [""kuːʈ-"", -14.9953], [""koːʈ-"", -14.9953], [""oʈ-"", -15.4237], [""ir-"", -15.4346], [""oj-"", -15.4346], [""kaʈ-"", -15.681]]"
iΘwaja	jaɳʈ-	-15.0194	"[[""jaɳʈ-"", -15.0194], [""aɳʈʈ"", -16.3284], [""jaː-"", -16.4011], [""putʃ"", -16.775], [""jaːʈu"", -17.0527], [""jAm"", -17.5052], [""koːʈ-"", -17.7929], [""kuːʈ-"", -17.7929], [""tʃuːʈ"", -18.0428], [""oʈ-"", -18.2546]]"
iΘwajaa	jaɳʈ-	-17.6788	"[[""jaɳʈ-"", -17.6788], [""poʈʈ-"", -18.4577], [""aɳʈʈ"", -18.5351], [""aɳʈʈ-"", -19.1312], [""putʃ"", -19.1896], [""jaː-"", -19.4112], [""patʃ-"", -19.5838], [""jaːʈu"", -19.7287], [""peʈʈi"", -19.9453], [""kuːʈ-"", -20.172]]"
iΘwajaad	poʈʈ-	-19.3918	"[[""poʈʈ-"", -19.3918], [""jaɳʈ-"", -20.4944], [""aɳʈʈ-"", -21.1525], [""patʃ-"", -21.7575], [""aɳʈʈ"", -22.0421], [""jaː-"", -22.4923], [""putʃ"", -22.6947], [""jaːʈu"", -22.7864], [""kuːʈ-"", -22.793], [""koːʈ-"", -22.793]]"
iΘwajaadi	poʈʈ-	-22.2445	"[[""poʈʈ-"", -22.2445], [""jaɳʈ-"", -23.5969], [""muːʈʈaj"", -23.6188], [""aɳʈʈ-"", -24.087], [""piːr"", -24.4098], [""poːr"", -24.4098], [""iruppaj"", -24.5349], [""patʃ-"", -24.7123], [""aɳʈʈ"", -25.549], [""pitʃtʃ-"", -25.6212]]"
iΘwajaadik	jaːʈu	-23.8221	"[[""jaːʈu"", -23.8221], [""paːʈu"", -25.3075], [""poʈʈ-"", -25.3588], [""aʈʈu"", -25.3843], [""-oːʈu"", -25.7137], [""jaːɳʈu"", -26.2168], [""jaɳʈ-"", -26.8169], [""po"", -26.9585], [""aːʈu"", -27.025], [""muːʈʈaj"", -27.113]]"
iΘwajaaj	poʈʈ-	-19.3918	"[[""poʈʈ-"", -19.3918], [""jaɳʈ-"", -20.4944], [""aɳʈʈ-"", -21.1525], [""patʃ-"", -21.7575], [""aɳʈʈ"", -22.0421], [""jaː-"", -22.4923], [""putʃ"", -22.6947], [""jaːʈu"", -22.7864], [""kuːʈ-"", -22.793], [""koːʈ-"", -22.793]]"
iΘwajaaja	poʈʈ-	-22.2236	"[[""poʈʈ-"", -22.2236], [""jaɳʈ-"", -23.5938], [""aɳʈʈ-"", -24.078], [""patʃ-"", -24.701], [""aɳʈʈ"", -24.7246], [""putʃ"", -25.2167], [""peʈʈi"", -25.3119], [""pitʃtʃ-"", -25.5792], [""jaː-"", -25.6268], [""jaːʈu"", -25.7722]]"
iΘwajaj	jaɳʈ-	-17.6857	"[[""jaɳʈ-"", -17.6857], [""poʈʈ-"", -18.6675], [""aɳʈʈ-"", -19.1724], [""jaː-"", -19.4112], [""patʃ-"", -19.614], [""aɳʈʈ"", -19.834], [""jaːʈu"", -20.0619], [""kuːʈ-"", -20.1842], [""koːʈ-"", -20.1842], [""putʃ"", -20.2778]]"
iΘwajaja	jaɳʈ-	-20.7375	"[[""jaɳʈ-"", -20.7375], [""poʈʈ-"", -21.3742], [""aɳʈʈ-"", -21.9793], [""aɳʈʈ"", -22.0413], [""putʃ"", -22.4019], [""patʃ-"", -22.4197], [""jaː-"", -22.4923], [""jaːʈu"", -22.9094], [""kuːʈ-"", -23.1668], [""koːʈ-"", -23.1668]]"
iΘwajajaa	poʈʈ-	-22.7698	"[[""poʈʈ-"", -22.7698], [""jaɳʈ-"", -23.7182], [""aɳʈʈ-"", -24.4535], [""aɳʈʈ"", -24.6813], [""patʃ-"", -24.8445], [""putʃ"", -25.1533], [""peʈʈi"", -25.3314], [""pitʃtʃ-"", -25.62], [""jaː-"", -25.6268], [""jaːʈu"", -25.8028]]"
iΘwajajad	poʈʈ-	-22.8165	"[[""poʈʈ-"", -22.8165], [""jaɳʈ-"", -23.7218], [""aɳʈʈ-"", -24.4677], [""patʃ-"", -24.8562], [""aɳʈʈ"", -25.5482], [""jaː-"", -25.6268], [""pitʃtʃ-"", -25.6578], [""tʃuːʈ-"", -25.8694], [""putʃ"", -25.9074], [""koːʈ-"", -25.9616]]"
iΘwajajadi	poʈʈ-	-25.6954	"[[""poʈʈ-"", -25.6954], [""jaɳʈ-"", -26.8876], [""muːʈʈaj"", -27.0288], [""aɳʈʈ-"", -27.481], [""piːr"", -27.5402], [""poːr"", -27.5402], [""patʃ-"", -27.8579], [""iruppaj"", -27.9214], [""pitʃtʃ-"", -28.4973], [""jaː-"", -28.8025]]"
iΘwajajai	poʈʈ-	-22.8165	"[[""poʈʈ-"", -22.8165], [""jaɳʈ-"", -23.7218], [""muːʈʈaj"", -24.048], [""aɳʈʈ-"", -24.4677], [""piːr"", -24.4884], [""poːr"", -24.4884], [""patʃ-"", -24.8562], [""iruppaj"", -24.8922], [""aɳʈʈ"", -25.5482], [""jaː-"", -25.6266]]"
iΘwajajain	poʈʈ-	-25.6954	"[[""poʈʈ-"", -25.6954], [""jaɳʈ-"", -26.8875], [""aɳʈʈ-"", -27.481], [""muːʈʈaj"", -27.5353], [""patʃ-"", -27.8579], [""poːr"", -27.9941], [""piːr"", -27.9941], [""iruppaj"", -28.3814], [""pitʃtʃ-"", -28.4973], [""jaː-"", -28.7986]]"
iΘwajajaj	poʈʈ-	-22.8165	"[[""poʈʈ-"", -22.8165], [""jaɳʈ-"", -23.7218], [""aɳʈʈ-"", -24.4677], [""patʃ-"", -24.8562], [""aɳʈʈ"", -25.5482], [""jaː-"", -25.6268], [""pitʃtʃ-"", -25.6578], [""tʃuːʈ-"", -25.8694], [""putʃ"", -25.9074], [""koːʈ-"", -25.9616]]"
iΘwajajaja	poʈʈ-	-25.6698	"[[""poʈʈ-"", -25.6698], [""jaɳʈ-"", -26.8847], [""aɳʈʈ-"", -27.4723], [""patʃ-"", -27.8483], [""aɳʈʈ"", -28.1882], [""pitʃtʃ-"", -28.4653], [""putʃ"", -28.4915], [""peʈʈi"", -28.655], [""jaː-"", -28.8027], [""tʃuːʈ-"", -28.8166]]"
iΘwajajas	poʈʈ-	-22.8165	"[[""poʈʈ-"", -22.8165], [""jaɳʈ-"", -23.7218], [""aɳʈʈ-"", -24.4677], [""patʃ-"", -24.8562], [""aɳʈʈ"", -25.5482], [""jaː-"", -25.6268], [""pitʃtʃ-"", -25.6578], [""tʃuːʈ-"", -25.8694], [""putʃ"", -25.9074], [""koːʈ-"", -25.9616]]"
iΘwajajasa	poʈʈ-	-25.6698	"[[""poʈʈ-"", -25.6698], [""jaɳʈ-"", -26.8847], [""aɳʈʈ-"", -27.4723], [""patʃ-"", -27.8483], [""aɳʈʈ"", -28.1882], [""pitʃtʃ-"", -28.4653], [""putʃ"", -28.4915], [""peʈʈi"", -28.655], [""jaː-"", -28.8027], [""tʃuːʈ-"", -28.8166]]"
iΘwajas	jaɳʈ-	-17.6857	"[[""jaɳʈ-"", -17.6857], [""poʈʈ-"", -18.6675], [""aɳʈʈ-"", -19.1724], [""jaː-"", -19.4112], [""patʃ-"", -19.614], [""aɳʈʈ"", -19.834], [""jaːʈu"", -20.0619], [""kuːʈ-"", -20.1842], [""koːʈ-"", -20.1842], [""putʃ"", -20.2778]]"
iΘwajase	jaɳʈ-	-20.7427	"[[""jaɳʈ-"", -20.7427], [""poʈʈ-"", -21.4908], [""aɳʈʈ-"", -22.0006], [""patʃ-"", -22.4429], [""jaː-"", -22.4923], [""kuːʈ-"", -23.1771], [""koːʈ-"", -23.1771], [""jaːʈu"", -23.2347], [""aɳʈʈ"", -23.3397], [""tʃuːʈ-"", -23.6754]]"
iΘwajasek	jaːʈu	-21.0322	"[[""jaːʈu"", -21.0322], [""paːʈu"", -22.9687], [""-oːʈu"", -23.0272], [""aʈʈu"", -23.0934], [""jaːɳʈu"", -23.4887], [""po"", -23.8551], [""jaɳʈ-"", -23.9406], [""aːʈu"", -24.1863], [""poʈʈ-"", -24.5876], [""kuːʈu"", -24.7151]]"
iΘwajaseka	jaːʈu	-24.5372	"[[""jaːʈu"", -24.5372], [""tʃup"", -25.7275], [""paːʈu"", -26.466], [""-oːʈu"", -26.522], [""aʈʈu"", -26.5984], [""poʈʈ-"", -26.7741], [""jaːɳʈu"", -26.9928], [""putʃ"", -27.1366], [""jaɳʈ-"", -27.2079], [""po"", -27.3619]]"
iΘwajat	peʈʈi	-15.8283	"[[""peʈʈi"", -15.8283], [""appa"", -16.0835], [""jaɳʈ-"", -17.6835], [""weːɳʈʈa"", -18.1878], [""poʈʈ-"", -18.6675], [""tʃuʈa"", -18.7285], [""kuʈa"", -18.8519], [""muːʈʈaj"", -19.0859], [""aɳʈʈ-"", -19.1723], [""paɻa"", -19.2009]]"
iΘwajatu	paːʈa-	-18.8215	"[[""paːʈa-"", -18.8215], [""peʈʈi"", -19.3337], [""appa"", -19.5906], [""putʃa-"", -19.6291], [""piː"", -19.6949], [""jaɳʈ-"", -20.6973], [""-aː"", -21.4618], [""poʈʈ-"", -21.4908], [""tʃuʈa-"", -21.5842], [""weːɳʈʈa"", -21.6949]]"
iΘwajatur	jaːh	-20.36	"[[""jaːh"", -20.36], [""paːʈa-"", -21.6318], [""tʃah"", -22.2276], [""putʃa-"", -22.4524], [""piː"", -22.5196], [""peʈʈi"", -22.8385], [""appa"", -23.0977], [""jaː-"", -23.1132], [""paʈaku"", -23.538], [""pakal"", -23.8108]]"
iΘwajaturu	jaːh	-23.8651	"[[""jaːh"", -23.8651], [""paːʈa-"", -24.7157], [""tʃah-"", -25.0814], [""putʃa-"", -25.5575], [""jaː-"", -25.6085], [""piː"", -25.6253], [""tʃah"", -25.7348], [""peʈʈi"", -26.3426], [""paʈaku"", -26.3808], [""appa"", -26.6049]]"
jaa	aɳʈʈ	-6.9171	"[[""aɳʈʈ"", -6.9171], [""putʃ"", -6.9696], [""piː"", -8.8811], [""oʈ-"", -9.1094], [""poʈʈ-"", -9.1927], [""peʈʈi"", -9.291], [""kaʈ"", -9.3354], [""puh"", -9.3821], [""peɳ"", -9.3821], [""puɭ"", -9.3821]]"
jaad	poʈʈ-	-9.0787	"[[""poʈʈ-"", -9.0787], [""aɳʈʈ-"", -9.7689], [""patʃ-"", -9.8194], [""aɳʈʈ"", -10.4225], [""putʃ"", -10.4689], [""oʈ-"", -11.4128], [""piː"", -11.4616], [""koʈ-"", -11.9078], [""kaʈ-"", -11.9078], [""paɳ-"", -11.9157]]"
jaadi	piːr	-11.4574	"[[""piːr"", -11.4574], [""poːr"", -11.4574], [""poʈʈ-"", -11.8974], [""aɳʈʈ-"", -12.593], [""patʃ-"", -12.6404], [""pan̪"", -13.0482], [""pin̪"", -13.0482], [""pot̪"", -13.0482], [""aɳʈʈ"", -13.9278], [""putʃ"", -13.9646]]"
jaadik	aʈʈu	-13.28	"[[""aʈʈu"", -13.28], [""po"", -13.3326], [""paːʈu"", -13.8799], [""poːr"", -14.8166], [""-oːʈu"", -14.9034], [""piːr"", -14.9622], [""poʈʈ-"", -14.9848], [""aːʈu"", -15.1588], [""paht̪u"", -15.2396], [""puɻu"", -15.2763]]"
jaadiki	poːr	-16.1928	"[[""poːr"", -16.1928], [""pokaj"", -16.7791], [""aʈʈu"", -16.7871], [""po"", -16.8398], [""piːr"", -17.0665], [""pot̪"", -17.2359], [""paːʈu"", -17.3856], [""paːraj"", -17.5828], [""poʈʈ-"", -17.9874], [""-oː"", -18.1383]]"
jaadikit	ajja	-19.3678	"[[""ajja"", -19.3678], [""pula"", -19.5296], [""puli"", -19.5296], [""kerri"", -19.5347], [""poːr"", -19.6281], [""paːraj"", -20.0859], [""peʈʈi"", -20.1788], [""pokaj"", -20.2227], [""appa"", -20.2897], [""aʈʈu"", -20.2943]]"
jaadikite	put̪a-	-20.0893	"[[""put̪a-"", -20.0893], [""pera-"", -21.2079], [""putʃa-"", -22.2258], [""t̪oramp-"", -22.8224], [""ajja"", -22.875], [""pula"", -23.023], [""puli"", -23.023], [""kerri"", -23.0418], [""poːr"", -23.0429], [""paːraj"", -23.1005]]"
jaadikites	put̪a-	-22.9127	"[[""put̪a-"", -22.9127], [""pera-"", -24.0301], [""putʃa-"", -25.0507], [""t̪oramp-"", -25.2544], [""jaː-"", -25.9989], [""piː"", -26.017], [""paːraj"", -26.2767], [""oj-"", -26.3095], [""ajja"", -26.3821], [""paːʈa-"", -26.4158]]"
jaaj	poʈʈ-	-9.0787	"[[""poʈʈ-"", -9.0787], [""aɳʈʈ-"", -9.7689], [""patʃ-"", -9.8194], [""aɳʈʈ"", -10.4225], [""putʃ"", -10.4689], [""oʈ-"", -11.4128], [""piː"", -11.4616], [""koʈ-"", -11.9078], [""kaʈ-"", -11.9078], [""paɳ-"", -11.9157]]"
jaaja	poʈʈ-	-11.7426	"[[""poʈʈ-"", -11.7426], [""putʃ"", -12.1818], [""aɳʈʈ"", -12.5494], [""aɳʈʈ-"", -12.569], [""patʃ-"", -12.6016], [""peʈʈi"", -13.4845], [""tʃuːʈ"", -14.0225], [""piː"", -14.2884], [""paːʈa-"", -14.326], [""oʈ-"", -14.381]]"
jad	piː	-9.1032	"[[""piː"", -9.1032], [""oʈ-"", -9.1314], [""paɳ-"", -9.7733], [""kaʈ-"", -9.7766], [""koʈ-"", -9.7766], [""puh"", -9.7806], [""peɳ"", -9.7806], [""pal"", -9.7806], [""puɭ"", -9.7806], [""pul"", -9.7806]]"
jadi	piːr	-9.0987	"[[""piːr"", -9.0987], [""poːr"", -9.0987], [""pot̪"", -10.463], [""pan̪"", -10.463], [""pin̪"", -10.463], [""-ar"", -11.3218], [""-aj"", -11.3218], [""aːj"", -11.3595], [""uːr"", -11.3595], [""-maj"", -11.5285]]"
jadik	po	-10.5162	"[[""po"", -10.5162], [""poːr"", -12.3813], [""puɻu"", -12.5842], [""piːr"", -12.6025], [""oru"", -12.604], [""paht̪u"", -12.8126], [""pitu"", -12.8628], [""aːʈu"", -12.9295], [""-oːʈu"", -13.2298], [""pot̪"", -13.2879]]"
jadiki	poːr	-13.484	"[[""poːr"", -13.484], [""pokaj"", -13.9693], [""po"", -14.0234], [""pot̪"", -14.4444], [""piːr"", -14.531], [""-oː"", -14.8551], [""paːraj"", -15.2061], [""puɻu"", -15.8673], [""oru"", -15.8894], [""poːɻ"", -16.1478]]"
jadikit	ajja	-16.0835	"[[""ajja"", -16.0835], [""kerri"", -16.3264], [""puli"", -16.7207], [""pula"", -16.7207], [""oj-"", -16.8705], [""poːr"", -16.9114], [""pokaj"", -17.413], [""oraɭu"", -17.4908], [""po"", -17.5306], [""paːraj"", -17.6053]]"
jadikitu	put̪a-	-17.2978	"[[""put̪a-"", -17.2978], [""pera-"", -18.526], [""t̪oramp-"", -19.5383], [""ajja"", -19.5906], [""putʃa-"", -19.6309], [""oj-"", -19.6974], [""kerri"", -19.8335], [""puli"", -20.2139], [""pula"", -20.2139], [""oraɭu"", -20.2934]]"
jadikituj	put̪a-	-20.1213	"[[""put̪a-"", -20.1213], [""pera-"", -21.3478], [""t̪oramp-"", -21.9703], [""putʃa-"", -22.4545], [""jaː-"", -22.4918], [""oj-"", -22.8038], [""ajja"", -23.0977], [""piː"", -23.201], [""kerri"", -23.3406], [""oraɭu"", -23.382]]"
jadikituja	put̪a-	-23.2263	"[[""put̪a-"", -23.2263], [""pera-"", -24.4508], [""t̪oramp-"", -24.5611], [""jaː-"", -24.9508], [""kuratʃ"", -25.2197], [""tʃuːʈ"", -25.2715], [""putʃa-"", -25.5452], [""jaːʈu"", -25.9342], [""oj-"", -26.0259], [""piː"", -26.3084]]"
jai	poːr	-6.9144	"[[""poːr"", -6.9144], [""piːr"", -6.9144], [""pot̪"", -7.6618], [""pin̪"", -7.6618], [""pan̪"", -7.6618], [""-ar"", -8.4315], [""-aj"", -8.4315], [""uːr"", -8.4735], [""aːj"", -8.4735], [""-maj"", -8.7201]]"
jain	piːr	-10.4127	"[[""piːr"", -10.4127], [""poːr"", -10.4127], [""pan̪"", -11.1591], [""pot̪"", -11.1591], [""pin̪"", -11.1591], [""piː"", -11.8206], [""-ar"", -11.9096], [""-aj"", -11.9096], [""oʈ-"", -11.9546], [""aːj"", -11.9784]]"
jainw	piːr	-13.9047	"[[""piːr"", -13.9047], [""poːr"", -13.9047], [""pot̪"", -14.653], [""pin̪"", -14.653], [""pan̪"", -14.653], [""piː"", -14.7634], [""paɳ-"", -15.0225], [""oj-"", -15.052], [""ir-"", -15.052], [""oʈ-"", -15.0545]]"
jainwa	putʃ	-16.0669	"[[""putʃ"", -16.0669], [""poːr"", -17.3877], [""piːr"", -17.3877], [""aɳʈʈ"", -17.4129], [""tʃuːʈ"", -17.5074], [""jaː-"", -17.6769], [""piː"", -17.7907], [""paɳ-"", -18.0127], [""paːʈa-"", -18.0562], [""pera-"", -18.0849]]"
jainwaz	paːl	-17.7865	"[[""paːl"", -17.7865], [""poʈʈ-"", -18.6429], [""patʃ-"", -18.8893], [""pul"", -19.1819], [""pal"", -19.1819], [""jaɳʈ-"", -19.2136], [""-aːl"", -19.2802], [""pitʃtʃ-"", -19.3443], [""patʃal"", -19.3965], [""putʃ"", -19.5299]]"
jainwaza	putʃ	-19.1601	"[[""putʃ"", -19.1601], [""pitʃtʃ-"", -19.4442], [""pin̪tʃtʃar"", -20.3088], [""peːtʃ-"", -21.0235], [""poʈʈ-"", -21.2707], [""paːl"", -21.2923], [""patʃ-"", -21.3811], [""piɻatʃtʃ-"", -21.9344], [""jaɳʈ-"", -22.027], [""patʃal"", -22.068]]"
jainwazaΦ	pitʃtʃ-	-18.9162	"[[""pitʃtʃ-"", -18.9162], [""peːtʃ-"", -20.6365], [""piɻatʃtʃ-"", -21.4058], [""patʃ-"", -21.978], [""poʈʈ-"", -22.298], [""putʃ"", -22.6672], [""pin̪tʃtʃar"", -23.105], [""putatʃ-"", -23.6665], [""kutʃtʃ-"", -23.6928], [""patʃat-"", -24.5375]]"
jainwazaΦn	pitʃtʃ-	-21.7389	"[[""pitʃtʃ-"", -21.7389], [""peːtʃ-"", -23.4612], [""piɻatʃtʃ-"", -24.2278], [""patʃ-"", -24.8201], [""poʈʈ-"", -25.1545], [""putʃ"", -26.1744], [""pin̪tʃtʃar"", -26.1882], [""putatʃ-"", -26.4978], [""kutʃtʃ-"", -26.5138], [""patʃat-"", -27.3125]]"
jaj	piː	-9.1032	"[[""piː"", -9.1032], [""oʈ-"", -9.1314], [""paɳ-"", -9.7733], [""kaʈ-"", -9.7766], [""koʈ-"", -9.7766], [""puh"", -9.7806], [""peɳ"", -9.7806], [""pal"", -9.7806], [""puɭ"", -9.7806], [""pul"", -9.7806]]"
jaja	putʃ	-9.773	"[[""putʃ"", -9.773], [""aɳʈʈ"", -10.4174], [""piː"", -11.7137], [""tʃuːʈ"", -11.8543], [""oʈ-"", -11.9397], [""poʈʈ-"", -12.1288], [""paɳ-"", -12.1964], [""peʈʈi"", -12.2904], [""tʃup"", -12.4462], [""paːʈa-"", -12.4785]]"
jajaa	poʈʈ-	-11.854	"[[""poʈʈ-"", -11.854], [""putʃ"", -12.1817], [""aɳʈʈ"", -12.3218], [""patʃ-"", -12.5917], [""peʈʈi"", -13.029], [""aɳʈʈ-"", -13.2023], [""tʃuːʈ"", -14.0629], [""paːʈa-"", -14.198], [""piː"", -14.4938], [""oʈ-"", -14.5538]]"
jajad	poʈʈ-	-12.169	"[[""poʈʈ-"", -12.169], [""patʃ-"", -12.6224], [""aɳʈʈ-"", -13.2635], [""putʃ"", -13.2758], [""aɳʈʈ"", -13.9218], [""piː"", -14.5439], [""oʈ-"", -14.5614], [""paːʈa-"", -14.6602], [""peːtʃ-"", -14.6619], [""tʃuːʈ-"", -14.6978]]"
jajadi	piːr	-14.5399	"[[""piːr"", -14.5399], [""poːr"", -14.5399], [""poʈʈ-"", -14.9884], [""patʃ-"", -15.4461], [""aɳʈʈ-"", -16.0897], [""pan̪"", -16.3617], [""pin̪"", -16.3617], [""pot̪"", -16.3617], [""putʃ"", -16.7769], [""paːraj"", -16.9748]]"
jajadik	paːʈu	-16.0946	"[[""paːʈu"", -16.0946], [""aʈʈu"", -16.77], [""po"", -16.8398], [""-oːʈu"", -17.5004], [""poːr"", -17.9476], [""piːr"", -18.0452], [""poʈʈ-"", -18.0785], [""aːʈu"", -18.1817], [""paht̪u"", -18.3789], [""patʃ-"", -18.5492]]"
jajadiki	poːr	-19.5707	"[[""poːr"", -19.5707], [""paːʈu"", -19.6013], [""aʈʈu"", -20.2771], [""pokaj"", -20.2777], [""piːr"", -20.2875], [""po"", -20.347], [""paːraj"", -20.6735], [""pot̪"", -20.7181], [""-oːʈu"", -20.9876], [""poʈʈ-"", -21.1466]]"
jajadikit	ajja	-22.6929	"[[""ajja"", -22.6929], [""kerri"", -22.8065], [""poːr"", -23.0145], [""pula"", -23.0293], [""puli"", -23.0293], [""paːʈu"", -23.107], [""paːraj"", -23.2573], [""peʈʈi"", -23.2663], [""pokaj"", -23.7214], [""piːr"", -23.7657]]"
jajadikitu	put̪a-	-23.5713	"[[""put̪a-"", -23.5713], [""pera-"", -24.5823], [""putʃa-"", -25.5467], [""paːʈa-"", -25.9153], [""t̪oramp-"", -26.1473], [""ajja"", -26.2001], [""paːraj"", -26.2916], [""kerri"", -26.3136], [""poːr"", -26.4394], [""pula"", -26.5227]]"
jajai	poːr	-11.7094	"[[""poːr"", -11.7094], [""piːr"", -11.7094], [""poʈʈ-"", -12.169], [""patʃ-"", -12.6224], [""aɳʈʈ-"", -13.2635], [""pin̪"", -13.2714], [""pot̪"", -13.2714], [""pan̪"", -13.2714], [""putʃ"", -13.2758], [""aɳʈʈ"", -13.9218]]"
jajain	poʈʈ-	-14.9884	"[[""poʈʈ-"", -14.9884], [""poːr"", -15.2139], [""piːr"", -15.2139], [""patʃ-"", -15.4461], [""aɳʈʈ-"", -16.0897], [""pot̪"", -16.7725], [""pan̪"", -16.7725], [""pin̪"", -16.7725], [""putʃ"", -16.7769], [""paːʈa-"", -17.3601]]"
jajainw	poʈʈ-	-18.0848	"[[""poʈʈ-"", -18.0848], [""patʃ-"", -18.5492], [""poːr"", -18.7166], [""piːr"", -18.7166], [""aɳʈʈ-"", -19.1949], [""pan̪"", -20.2718], [""pin̪"", -20.2718], [""pot̪"", -20.2718], [""putʃ"", -20.2762], [""paːʈa-"", -20.2787]]"
jajainwa	poʈʈ-	-21.1947	"[[""poʈʈ-"", -21.1947], [""patʃ-"", -21.7474], [""putʃ"", -21.9783], [""piːr"", -22.2172], [""poːr"", -22.2172], [""aɳʈʈ-"", -22.3993], [""aɳʈʈ"", -22.8366], [""paːʈa-"", -22.9406], [""tʃuːʈ"", -23.062], [""peʈʈi"", -23.2607]]"
jajainwaz	poʈʈ-	-22.8104	"[[""poʈʈ-"", -22.8104], [""paːl"", -23.7614], [""patʃ-"", -24.3306], [""pitʃtʃ-"", -24.4913], [""patʃal"", -24.8731], [""aɳʈʈ-"", -25.1106], [""peːtʃ-"", -25.4081], [""pul"", -25.4392], [""pal"", -25.4392], [""putʃ"", -25.4544]]"
jajainwaza	pitʃtʃ-	-25.2873	"[[""pitʃtʃ-"", -25.2873], [""putʃ"", -25.4092], [""poʈʈ-"", -25.6645], [""pin̪tʃtʃar"", -25.9457], [""peːtʃ-"", -26.9259], [""patʃ-"", -27.1694], [""paːl"", -27.2676], [""patʃat-"", -27.6571], [""piɻatʃtʃ-"", -27.6676], [""patʃal"", -27.9081]]"
jajaj	poʈʈ-	-12.169	"[[""poʈʈ-"", -12.169], [""patʃ-"", -12.6224], [""aɳʈʈ-"", -13.2635], [""putʃ"", -13.2758], [""aɳʈʈ"", -13.9218], [""piː"", -14.5439], [""oʈ-"", -14.5614], [""paːʈa-"", -14.6602], [""peːtʃ-"", -14.6619], [""tʃuːʈ-"", -14.6978]]"
jajaja	poʈʈ-	-14.8095	"[[""poʈʈ-"", -14.8095], [""putʃ"", -15.3923], [""patʃ-"", -15.4226], [""aɳʈʈ"", -15.8271], [""aɳʈʈ-"", -16.058], [""peʈʈi"", -16.4319], [""paːʈa-"", -16.9442], [""tʃuːʈ"", -16.9694], [""peːtʃ-"", -17.4245], [""tʃuːʈ-"", -17.479]]"
jajajaw	poʈʈ-	-15.9209	"[[""poʈʈ-"", -15.9209], [""patʃ-"", -17.8509], [""aɳʈʈ-"", -18.3493], [""pitʃtʃ-"", -18.6724], [""putʃ"", -18.8978], [""peʈʈi"", -19.3028], [""aɳʈʈ"", -19.3336], [""paːʈa-"", -19.5386], [""peːtʃ-"", -19.5453], [""tʃuːʈ-"", -19.566]]"
jajajawa	poʈʈ-	-18.7531	"[[""poʈʈ-"", -18.7531], [""patʃ-"", -20.8413], [""aɳʈʈ-"", -21.3118], [""pitʃtʃ-"", -21.4749], [""putʃ"", -21.4795], [""peʈʈi"", -21.6939], [""aɳʈʈ"", -21.8062], [""paːʈa-"", -22.214], [""peːtʃ-"", -22.4625], [""tʃuːʈ-"", -22.4893]]"
jajas	poʈʈ-	-12.169	"[[""poʈʈ-"", -12.169], [""patʃ-"", -12.6224], [""aɳʈʈ-"", -13.2635], [""putʃ"", -13.2758], [""aɳʈʈ"", -13.9218], [""piː"", -14.5439], [""oʈ-"", -14.5614], [""paːʈa-"", -14.6602], [""peːtʃ-"", -14.6619], [""tʃuːʈ-"", -14.6978]]"
