lost	top1_known	score	top10
aiΘuj	=be	-17.6191	"[[""=be"", -17.6191], [""=ti"", -17.6191], [""=pe"", -17.6191], [""=de"", -17.6191], [""=mẽ"", -17.6191], [""Jaɲ"", -17.6191], [""si-"", -17.9765], [""ti-"", -17.9765], [""mu-"", -17.9765], [""ad-"", -17.9765]]"
aiΘuja	=be	-20.7824	"[[""=be"", -20.7824], [""=mẽ"", -20.7824], [""=de"", -20.7824], [""Jaɲ"", -20.7824], [""=ti"", -20.7824], [""=pe"", -20.7824], [""xb-"", -21.0773], [""ad-"", -21.0773], [""xa-"", -21.0773], [""ti-"", -21.0773]]"
aiΘut	Masa	-14.1963	"[[""Masa"", -14.1963], [""=ewẽ"", -14.2087], [""Tele"", -14.2087], [""=be"", -14.3779], [""=mẽ"", -14.3779], [""=de"", -14.3779], [""=pe"", -14.3779], [""Iuba"", -14.5179], [""Mula"", -14.5179], [""Jaɲ"", -15.4014]]"
aiΘuti	Masa	-17.453	"[[""Masa"", -17.453], [""Tele"", -17.4654], [""=ewẽ"", -17.4654], [""eb(e)"", -17.826], [""=pe"", -17.87], [""=de"", -17.87], [""=be"", -17.87], [""=mẽ"", -17.87], [""Mula"", -18.0222], [""Iuba"", -18.0222]]"
aiΘutin	eb(e)	-20.6409	"[[""eb(e)"", -20.6409], [""Masa"", -20.7547], [""=ewẽ"", -20.7671], [""Tele"", -20.7671], [""=be"", -21.3596], [""=mẽ"", -21.3596], [""=de"", -21.3596], [""=pe"", -21.3596], [""Jaɲ"", -21.3598], [""ada-"", -21.4073]]"
aiΘutinu	eb(e)	-23.7308	"[[""eb(e)"", -23.7308], [""Masa"", -24.087], [""Tele"", -24.0994], [""=ewẽ"", -24.0994], [""ada-"", -24.428], [""Jaɲ"", -24.5822], [""xa-"", -24.6554], [""xla-"", -24.8194], [""tsa-"", -24.8194], [""mla-"", -24.8194]]"
aiΘutinuj	eb(e)	-26.9305	"[[""eb(e)"", -26.9305], [""Masa"", -27.4414], [""=ewẽ"", -27.4538], [""Tele"", -27.4538], [""ada-"", -27.5693], [""Jaɲ"", -27.8666], [""xa-"", -27.8789], [""xla-"", -28.0404], [""tsa-"", -28.0404], [""dda-"", -28.0404]]"
aiΘutinuja	eb(e)	-30.1874	"[[""eb(e)"", -30.1874], [""kʷa-(ti)"", -30.6204], [""ada-"", -30.779], [""Masa"", -30.8127], [""=ewẽ"", -30.825], [""Tele"", -30.825], [""s(ije)-"", -31.0473], [""xa-"", -31.1643], [""Jaɲ"", -31.1905], [""ite(/i)-"", -31.3118]]"
aiΘw	Jaɲ	-11.3218	"[[""Jaɲ"", -11.3218], [""Tlax"", -11.5285], [""=pe"", -12.1927], [""=be"", -12.1927], [""=ti"", -12.1927], [""=de"", -12.1927], [""wex"", -12.5619], [""epɲ"", -12.7965], [""app"", -12.7965], [""alb"", -12.8319]]"
aiΘwa	Jaɲ	-14.8093	"[[""Jaɲ"", -14.8093], [""=ti"", -15.0316], [""=pe"", -15.0316], [""=de"", -15.0316], [""=be"", -15.0316], [""Tlax"", -15.032], [""xb-"", -15.0351], [""xɲt-"", -15.3448], [""xtt-"", -15.3448], [""wex-"", -15.3988]]"
aiΘwae	=ti	-12.2867	"[[""=ti"", -12.2867], [""ti"", -14.0243], [""pibi"", -15.6721], [""kiki"", -15.6721], [""tti"", -15.7039], [""kbi"", -15.7039], [""xɲti"", -15.8012], [""tewi"", -15.8439], [""kebi"", -15.8439], [""tedi"", -15.8439]]"
aiΘwaea	=ti	-15.7939	"[[""=ti"", -15.7939], [""ti-"", -16.8779], [""xi-"", -16.8779], [""ti"", -17.5315], [""ti-(ti)"", -18.6937], [""xa-(ti)"", -18.7067], [""pu-(di)"", -18.7067], [""ta-(di)"", -18.7067], [""da-(di)"", -18.7067], [""xa-(di)"", -18.7067]]"
aiΘwaead	=ti	-19.301	"[[""=ti"", -19.301], [""ti-"", -19.7025], [""xi-"", -19.7025], [""tis-"", -20.7931], [""pise"", -20.9474], [""tise"", -20.9474], [""ti"", -21.0387], [""ux(i)-"", -21.073], [""ti-(ti)"", -21.4781], [""da-(di)"", -21.5286]]"
aiΘwaeadi	tis-	-20.3824	"[[""tis-"", -20.3824], [""ti-"", -22.8081], [""xi-"", -22.8081], [""=ti"", -22.8082], [""ux(i)-"", -23.5288], [""kəm.me"", -23.6835], [""tise"", -23.7915], [""pise"", -23.7915], [""is-"", -23.8919], [""ebuθis-"", -24.202]]"
aiΘwaeadik	tis-	-23.207	"[[""tis-"", -23.207], [""win(i)-"", -25.7319], [""ti-"", -26.0297], [""xi-"", -26.0297], [""kəm.me"", -26.1728], [""=ti"", -26.3153], [""ux(i)-"", -26.3582], [""is-"", -26.7167], [""tise"", -26.9037], [""pise"", -26.9037]]"
aiΘwaj	xb-	-17.8333	"[[""xb-"", -17.8333], [""xtt-"", -18.0575], [""xɲt-"", -18.0575], [""tub-"", -18.1115], [""wex-"", -18.1115], [""=pe"", -18.1387], [""=de"", -18.1387], [""=ti"", -18.1387], [""=be"", -18.1387], [""ad-"", -18.2656]]"
aiΘwaja	xb-	-20.8798	"[[""xb-"", -20.8798], [""xɲt-"", -21.0552], [""xtt-"", -21.0552], [""wex-"", -21.1126], [""tub-"", -21.1126], [""=pe"", -21.3586], [""=de"", -21.3586], [""=ti"", -21.3586], [""=be"", -21.3586], [""ax-"", -21.3746]]"
aiΘwajaa	xb-	-24.0378	"[[""xb-"", -24.0378], [""xtt-"", -24.1768], [""xɲt-"", -24.1768], [""wex-"", -24.2375], [""tub-"", -24.2375], [""kʷla-"", -24.328], [""ax-"", -24.5959], [""ad-"", -24.5959], [""=ti"", -24.6409], [""=be"", -24.6409]]"
aiΘwajaad	kʷãn	-24.8376	"[[""kʷãn"", -24.8376], [""trus"", -26.1772], [""t͡seus"", -26.8379], [""Arɲnas"", -26.9122], [""(†)pẽnẽ"", -27.1432], [""kʷla-"", -27.1588], [""xb-"", -27.2605], [""trm̃mis"", -27.3567], [""xtt-"", -27.3694], [""xɲt-"", -27.3694]]"
aiΘwajaadi	kʷãn	-28.3306	"[[""kʷãn"", -28.3306], [""kʷexn͂n-"", -28.8228], [""tem-/m̃m-"", -28.8325], [""pddeːn-"", -28.8505], [""tsas-"", -29.0138], [""xber-"", -29.0783], [""ter-"", -29.1357], [""tis-"", -29.1357], [""mɲn-"", -29.4393], [""trus"", -29.5336]]"
aiΘwajaaj	kʷla-	-27.1588	"[[""kʷla-"", -27.1588], [""xb-"", -27.2605], [""xtt-"", -27.3694], [""xɲt-"", -27.3694], [""tub-"", -27.4331], [""wex-"", -27.4331], [""ad-"", -27.8797], [""ax-"", -27.8797], [""=ti"", -27.9629], [""=de"", -27.9629]]"
aiΘwajaaja	kʷla-	-30.1138	"[[""kʷla-"", -30.1138], [""xb-"", -30.5261], [""xɲt-"", -30.6089], [""xtt-"", -30.6089], [""wex-"", -30.6751], [""tub-"", -30.6751], [""kb-/tu-"", -30.8827], [""ux(i)-"", -30.8913], [""dda-"", -31.1662], [""θθe-"", -31.1662]]"
aiΘwajaj	xb-	-24.0378	"[[""xb-"", -24.0378], [""xtt-"", -24.1768], [""xɲt-"", -24.1768], [""wex-"", -24.2375], [""tub-"", -24.2375], [""kʷla-"", -24.328], [""ax-"", -24.5959], [""ad-"", -24.5959], [""=ti"", -24.6409], [""=be"", -24.6409]]"
aiΘwajaja	kʷla-	-27.1588	"[[""kʷla-"", -27.1588], [""xb-"", -27.2605], [""xtt-"", -27.3694], [""xɲt-"", -27.3694], [""tub-"", -27.4331], [""wex-"", -27.4331], [""ad-"", -27.8797], [""ax-"", -27.8797], [""=ti"", -27.9629], [""=de"", -27.9629]]"
aiΘwajajaa	kʷla-	-30.1138	"[[""kʷla-"", -30.1138], [""xb-"", -30.5261], [""xɲt-"", -30.6089], [""xtt-"", -30.6089], [""wex-"", -30.6751], [""tub-"", -30.6751], [""kb-/tu-"", -30.8827], [""ux(i)-"", -30.8913], [""dda-"", -31.1662], [""θθe-"", -31.1662]]"
aiΘwajajad	kʷãn	-27.9856	"[[""kʷãn"", -27.9856], [""trus"", -29.5168], [""t͡seus"", -29.8579], [""kʷla-"", -30.1138], [""Arɲnas"", -30.2358], [""(†)pẽnẽ"", -30.3159], [""trm̃mis"", -30.349], [""xb-"", -30.5261], [""xtt-"", -30.6089], [""xɲt-"", -30.6089]]"
aiΘwajajai	kʷla-	-30.1138	"[[""kʷla-"", -30.1138], [""xb-"", -30.5261], [""xɲt-"", -30.6089], [""xtt-"", -30.6089], [""wex-"", -30.6751], [""tub-"", -30.6751], [""kb-/tu-"", -30.8827], [""ux(i)-"", -30.8913], [""dda-"", -31.1662], [""θθe-"", -31.1662]]"
aiΘwajajaj	kʷla-	-30.1138	"[[""kʷla-"", -30.1138], [""xb-"", -30.5261], [""xɲt-"", -30.6089], [""xtt-"", -30.6089], [""wex-"", -30.6751], [""tub-"", -30.6751], [""kb-/tu-"", -30.8827], [""ux(i)-"", -30.8913], [""dda-"", -31.1662], [""θθe-"", -31.1662]]"
aiΘwajajas	kʷla-	-30.1138	"[[""kʷla-"", -30.1138], [""xb-"", -30.5261], [""xɲt-"", -30.6089], [""xtt-"", -30.6089], [""wex-"", -30.6751], [""tub-"", -30.6751], [""kb-/tu-"", -30.8827], [""ux(i)-"", -30.8913], [""dda-"", -31.1662], [""θθe-"", -31.1662]]"
aiΘwajas	xb-	-24.0378	"[[""xb-"", -24.0378], [""xtt-"", -24.1768], [""xɲt-"", -24.1768], [""wex-"", -24.2375], [""tub-"", -24.2375], [""kʷla-"", -24.328], [""ax-"", -24.5959], [""ad-"", -24.5959], [""=ti"", -24.6409], [""=be"", -24.6409]]"
aiΘwajase	=ti	-22.8015	"[[""=ti"", -22.8015], [""ti"", -24.5432], [""Axkʷkʷadi"", -25.4266], [""pibi"", -25.7703], [""kiki"", -25.7703], [""xɲti"", -25.813], [""kbi"", -25.8134], [""tti"", -25.8134], [""kebi"", -25.8793], [""tedi"", -25.8793]]"
aiΘwajasek	=ti	-26.3087	"[[""=ti"", -26.3087], [""xi-"", -27.3845], [""ti-"", -27.3845], [""xe/i-"", -27.6591], [""xle/i-"", -27.8685], [""ti"", -28.0504], [""kʷa-(ti)"", -28.5102], [""ti-(ti)"", -28.5518], [""xa-(di)"", -28.5585], [""pu-(di)"", -28.5585]]"
aiΘwajat	=be	-19.3093	"[[""=be"", -19.3093], [""=de"", -19.3093], [""=pe"", -19.3093], [""(†)pẽnẽ"", -20.727], [""Tbuwe"", -20.9548], [""da"", -21.0369], [""ta"", -21.0369], [""pe"", -21.0494], [""ke"", -21.0494], [""kʷaja"", -21.586]]"
aiΘwajatu	=pe	-22.8165	"[[""=pe"", -22.8165], [""=be"", -22.8165], [""=de"", -22.8165], [""xa-"", -23.8832], [""(†)pẽnẽ"", -24.0501], [""eb(e)"", -24.2345], [""Tbuwe"", -24.4607], [""ta"", -24.5441], [""da"", -24.5441], [""pe"", -24.5566]]"
aiΘwajatur	=pe	-26.3236	"[[""=pe"", -26.3236], [""=de"", -26.3236], [""=be"", -26.3236], [""xa-"", -26.7114], [""eb(e)"", -27.0594], [""(†)pẽnẽ"", -27.3975], [""kʷla-"", -27.4193], [""Isɲta-"", -27.5639], [""Tbuwe"", -27.9664], [""xawa-"", -27.9987]]"
aja	Jaɲ	-11.5351	"[[""Jaɲ"", -11.5351], [""=pe"", -11.5351], [""=mẽ"", -11.5351], [""=ti"", -11.5351], [""=be"", -11.5351], [""=de"", -11.5351], [""is-"", -12.1474], [""mu-"", -12.1474], [""xb-"", -12.1474], [""xa-"", -12.1474]]"
ajaa	=be	-14.5247	"[[""=be"", -14.5247], [""=ti"", -14.5247], [""=mẽ"", -14.5247], [""Jaɲ"", -14.5247], [""=de"", -14.5247], [""=pe"", -14.5247], [""ax-"", -14.9765], [""xb-"", -14.9765], [""mu-"", -14.9765], [""is-"", -14.9765]]"
ajaad	=mẽ	-15.4014	"[[""=mẽ"", -15.4014], [""nur"", -15.8337], [""mar"", -15.8337], [""as"", -15.898], [""es"", -15.898], [""Arɲnas"", -16.731], [""kʷãn"", -16.8777], [""si-"", -17.0238], [""mu-"", -17.0238], [""(†)pẽnẽ"", -17.1933]]"
ajaadi	=mẽ	-18.2489	"[[""=mẽ"", -18.2489], [""mɲn-"", -18.6706], [""is-"", -18.6931], [""ter-"", -18.8864], [""tis-"", -18.8864], [""nur"", -19.164], [""mar"", -19.164], [""as"", -19.3992], [""es"", -19.3992], [""si-"", -19.4562]]"
ajaadik	=mẽ	-21.3598	"[[""=mẽ"", -21.3598], [""mɲn-"", -21.4073], [""nun͂-"", -21.4499], [""is-"", -21.5432], [""ter-"", -21.7137], [""tis-"", -21.7137], [""mu-"", -22.2433], [""si-"", -22.2433], [""m̃ma"", -22.428], [""m̃mẽ"", -22.428]]"
ajaadiki	nun͂-	-23.86	"[[""nun͂-"", -23.86], [""mɲn-"", -24.428], [""=mẽ"", -24.5822], [""is-"", -24.6554], [""tis-"", -24.8194], [""ter-"", -24.8194], [""mu-"", -25.2166], [""si-"", -25.2166], [""m̃mẽ"", -25.336], [""m̃ma"", -25.336]]"
ajaadikit	=mẽ	-22.5315	"[[""=mẽ"", -22.5315], [""Krɲna"", -24.0811], [""Arɲna"", -24.0811], [""(†)pẽnẽ"", -24.2282], [""Ssaxa"", -24.3492], [""Ssewa"", -24.3516], [""m̃ma"", -24.3904], [""m̃mẽ"", -24.4027], [""mẽ"", -24.5566], [""me"", -24.5566]]"
ajaadikite	nei	-24.5546	"[[""nei"", -24.5546], [""γarãi"", -24.8102], [""Piɡrẽi"", -25.0323], [""=mẽ"", -26.0262], [""trei"", -26.4068], [""Hutsetẽi"", -26.8659], [""Puwẽi"", -27.2448], [""Isɲta-"", -27.409], [""Krɲna"", -27.5872], [""Arɲna"", -27.5872]]"
ajaaj	=be	-17.6191	"[[""=be"", -17.6191], [""=ti"", -17.6191], [""=pe"", -17.6191], [""=de"", -17.6191], [""=mẽ"", -17.6191], [""Jaɲ"", -17.6191], [""si-"", -17.9765], [""ti-"", -17.9765], [""mu-"", -17.9765], [""ad-"", -17.9765]]"
ajaaja	=be	-20.7824	"[[""=be"", -20.7824], [""=mẽ"", -20.7824], [""=de"", -20.7824], [""Jaɲ"", -20.7824], [""=ti"", -20.7824], [""=pe"", -20.7824], [""xb-"", -21.0773], [""ad-"", -21.0773], [""xa-"", -21.0773], [""ti-"", -21.0773]]"
ajad	=mẽ	-12.1927	"[[""=mẽ"", -12.1927], [""mar"", -12.5619], [""nur"", -12.5619], [""as"", -12.6134], [""es"", -12.6134], [""mu-"", -13.6825], [""si-"", -13.6825], [""Arɲnas"", -13.8226], [""me"", -13.9074], [""se"", -13.9074]]"
ajadi	=mẽ	-15.0316	"[[""=mẽ"", -15.0316], [""mɲn-"", -15.3988], [""is-"", -15.4237], [""tis-"", -15.681], [""ter-"", -15.681], [""mar"", -15.8501], [""nur"", -15.8501], [""mu-"", -16.0165], [""si-"", -16.0165], [""es"", -16.113]]"
ajadik	mɲn-	-18.1115	"[[""mɲn-"", -18.1115], [""=mẽ"", -18.1387], [""nun͂-"", -18.1822], [""is-"", -18.2656], [""ter-"", -18.5065], [""tis-"", -18.5065], [""si-"", -18.775], [""mu-"", -18.775], [""m̃mẽ"", -19.0238], [""m̃ma"", -19.0238]]"
ajadiki	nun͂-	-20.5729	"[[""nun͂-"", -20.5729], [""mɲn-"", -21.1126], [""=mẽ"", -21.3586], [""is-"", -21.3746], [""tis-"", -21.6114], [""ter-"", -21.6114], [""mu-"", -21.7358], [""si-"", -21.7358], [""m̃mẽ"", -21.9027], [""m̃ma"", -21.9027]]"
ajadikit	=mẽ	-19.3093	"[[""=mẽ"", -19.3093], [""Krɲna"", -20.9423], [""Arɲna"", -20.9423], [""se"", -21.0494], [""ne"", -21.0494], [""mẽ"", -21.0494], [""me"", -21.0494], [""Ssaxa"", -21.1281], [""Ssewa"", -21.1305], [""m̃ma"", -21.1312]]"
ajadikitu	=mẽ	-22.8165	"[[""=mẽ"", -22.8165], [""Isɲta-"", -24.1882], [""Krɲna"", -24.4483], [""Arɲna"", -24.4483], [""Ssaxa"", -24.4544], [""Ssewa"", -24.4585], [""mẽ"", -24.5566], [""me"", -24.5566], [""se"", -24.5566], [""ne"", -24.5566]]"
ajadikituj	=mẽ	-26.3236	"[[""=mẽ"", -26.3236], [""Isɲta-"", -27.0148], [""s(ije)-"", -27.682], [""Ssaxa"", -27.8045], [""Ssewa"", -27.8097], [""Krɲna"", -27.954], [""Arɲna"", -27.954], [""mara-"", -27.9987], [""ne"", -28.0637], [""mẽ"", -28.0637]]"
ajai	=be	-14.5247	"[[""=be"", -14.5247], [""=ti"", -14.5247], [""=mẽ"", -14.5247], [""Jaɲ"", -14.5247], [""=de"", -14.5247], [""=pe"", -14.5247], [""ax-"", -14.9765], [""xb-"", -14.9765], [""mu-"", -14.9765], [""is-"", -14.9765]]"
ajain	=be	-17.6191	"[[""=be"", -17.6191], [""=ti"", -17.6191], [""=pe"", -17.6191], [""=de"", -17.6191], [""=mẽ"", -17.6191], [""Jaɲ"", -17.6191], [""si-"", -17.9765], [""ti-"", -17.9765], [""mu-"", -17.9765], [""ad-"", -17.9765]]"
ajainw	Jaɲ	-17.5004	"[[""Jaɲ"", -17.5004], [""Tlax"", -17.6121], [""=ti"", -18.673], [""=be"", -18.673], [""=pe"", -18.673], [""=de"", -18.673], [""wex"", -19.146], [""epɲ"", -19.2816], [""app"", -19.2816], [""alb"", -19.3128]]"
ajainwa	Jaɲ	-20.9957	"[[""Jaɲ"", -20.9957], [""Tlax"", -21.1168], [""=ti"", -21.5286], [""=be"", -21.5286], [""=de"", -21.5286], [""=pe"", -21.5286], [""xb-"", -21.7356], [""(†)pẽnẽ"", -21.9101], [""xɲt-"", -21.9289], [""xtt-"", -21.9289]]"
ajainwaz	qal	-23.7069	"[[""qal"", -23.7069], [""kʷla-"", -23.7709], [""kʷla"", -23.7865], [""Tlax"", -24.2596], [""xla-"", -24.3472], [""hla"", -24.4573], [""xla"", -24.4573], [""tla"", -24.4573], [""Mutlẽi"", -24.4625], [""Jaɲ"", -24.4891]]"
ajainwaza	kʷla-	-25.9471	"[[""kʷla-"", -25.9471], [""xla-"", -26.5931], [""kʷla"", -26.6026], [""tlle-"", -27.1785], [""qal"", -27.2006], [""Mutlẽi"", -27.2653], [""tla"", -27.3014], [""xla"", -27.3014], [""hla"", -27.3014], [""kʷl-/tel-"", -27.3389]]"
ajainwazaΦ	kʷla-	-28.6551	"[[""kʷla-"", -28.6551], [""xla-"", -29.3276], [""tlle-"", -29.6441], [""kʷla"", -29.6957], [""kʷl-/tel-"", -30.0475], [""Mutlẽi"", -30.3538], [""hla"", -30.4137], [""tla"", -30.4137], [""xla"", -30.4137], [""qal"", -30.6941]]"
ajaj	=be	-14.5247	"[[""=be"", -14.5247], [""=ti"", -14.5247], [""=mẽ"", -14.5247], [""Jaɲ"", -14.5247], [""=de"", -14.5247], [""=pe"", -14.5247], [""ax-"", -14.9765], [""xb-"", -14.9765], [""mu-"", -14.9765], [""is-"", -14.9765]]"
ajaja	=be	-17.6191	"[[""=be"", -17.6191], [""=ti"", -17.6191], [""=pe"", -17.6191], [""=de"", -17.6191], [""=mẽ"", -17.6191], [""Jaɲ"", -17.6191], [""si-"", -17.9765], [""ti-"", -17.9765], [""mu-"", -17.9765], [""ad-"", -17.9765]]"
ajajaa	=be	-20.7824	"[[""=be"", -20.7824], [""=mẽ"", -20.7824], [""=de"", -20.7824], [""Jaɲ"", -20.7824], [""=ti"", -20.7824], [""=pe"", -20.7824], [""xb-"", -21.0773], [""ad-"", -21.0773], [""xa-"", -21.0773], [""ti-"", -21.0773]]"
ajajad	=mẽ	-18.673	"[[""=mẽ"", -18.673], [""nur"", -19.146], [""mar"", -19.146], [""as"", -19.2234], [""es"", -19.2234], [""(†)pẽnẽ"", -19.6634], [""Arɲnas"", -19.7396], [""kʷãn"", -19.8959], [""si-"", -20.3547], [""mu-"", -20.3547]]"
ajajadi	=mẽ	-21.5286	"[[""=mẽ"", -21.5286], [""mɲn-"", -21.9814], [""is-"", -22.0032], [""tis-"", -22.1551], [""ter-"", -22.1551], [""(†)pẽnẽ"", -22.4659], [""mar"", -22.5055], [""nur"", -22.5055], [""as"", -22.7256], [""es"", -22.7256]]"
ajajadik	=mẽ	-24.6428	"[[""=mẽ"", -24.6428], [""mɲn-"", -24.7353], [""nun͂-"", -24.7536], [""is-"", -24.8611], [""ter-"", -24.9843], [""tis-"", -24.9843], [""(†)pẽnẽ"", -25.5292], [""mu-"", -25.7065], [""si-"", -25.7065], [""m̃ma"", -25.822]]"
ajajadiki	nun͂-	-27.1803	"[[""nun͂-"", -27.1803], [""mɲn-"", -27.7701], [""=mẽ"", -27.8673], [""is-"", -27.9765], [""tis-"", -28.0908], [""ter-"", -28.0908], [""(†)pẽnẽ"", -28.6926], [""si-"", -28.6941], [""mu-"", -28.6941], [""xθθã(n)-"", -28.749]]"
ajajadikit	=mẽ	-25.8174	"[[""=mẽ"", -25.8174], [""(†)pẽnẽ"", -26.7317], [""Arɲna"", -27.2887], [""Krɲna"", -27.2887], [""Ssaxa"", -27.6339], [""Ssewa"", -27.6363], [""m̃ma"", -27.6605], [""m̃mẽ"", -27.6728], [""Masa"", -27.9617], [""mẽ"", -28.0638]]"
ajajai	=be	-20.7824	"[[""=be"", -20.7824], [""=mẽ"", -20.7824], [""=de"", -20.7824], [""Jaɲ"", -20.7824], [""=ti"", -20.7824], [""=pe"", -20.7824], [""xb-"", -21.0773], [""ad-"", -21.0773], [""xa-"", -21.0773], [""ti-"", -21.0773]]"
ajajain	=pe	-23.9944	"[[""=pe"", -23.9944], [""=be"", -23.9944], [""=ti"", -23.9944], [""=mẽ"", -23.9944], [""Jaɲ"", -23.9944], [""=de"", -23.9944], [""ad-"", -24.2448], [""ti-"", -24.2448], [""is-"", -24.2448], [""mu-"", -24.2448]]"
ajajainw	Jaɲ	-23.9332	"[[""Jaɲ"", -23.9332], [""Tlax"", -23.9865], [""(†)pẽnẽ"", -25.244], [""=ti"", -25.3242], [""=be"", -25.3242], [""=de"", -25.3242], [""=pe"", -25.3242], [""wex"", -25.8475], [""epɲ"", -25.9375], [""app"", -25.9375]]"
ajajainwa	Jaɲ	-27.4319	"[[""Jaɲ"", -27.4319], [""Tlax"", -27.4918], [""(†)pẽnẽ"", -27.6955], [""=pe"", -28.195], [""=ti"", -28.195], [""=de"", -28.195], [""=be"", -28.195], [""Trkʷkʷɲt"", -28.4483], [""xb-"", -28.499], [""kb-/tu-"", -28.6119]]"
ajajainwaz	(†)pẽnẽ	-30.5164	"[[""(†)pẽnẽ"", -30.5164], [""qal"", -30.6903], [""Tlax"", -30.7383], [""kʷla-"", -30.757], [""kʷla"", -30.7858], [""Mutlẽi"", -30.8983], [""Jaɲ"", -30.9294], [""Trkʷkʷɲt"", -31.1116], [""=pe"", -31.3153], [""=de"", -31.3153]]"
ajajaj	=be	-20.7824	"[[""=be"", -20.7824], [""=mẽ"", -20.7824], [""=de"", -20.7824], [""Jaɲ"", -20.7824], [""=ti"", -20.7824], [""=pe"", -20.7824], [""xb-"", -21.0773], [""ad-"", -21.0773], [""xa-"", -21.0773], [""ti-"", -21.0773]]"
ajajaja	=pe	-23.9944	"[[""=pe"", -23.9944], [""=be"", -23.9944], [""=ti"", -23.9944], [""=mẽ"", -23.9944], [""Jaɲ"", -23.9944], [""=de"", -23.9944], [""ad-"", -24.2448], [""ti-"", -24.2448], [""is-"", -24.2448], [""mu-"", -24.2448]]"
ajajas	=be	-20.7824	"[[""=be"", -20.7824], [""=mẽ"", -20.7824], [""=de"", -20.7824], [""Jaɲ"", -20.7824], [""=ti"", -20.7824], [""=pe"", -20.7824], [""xb-"", -21.0773], [""ad-"", -21.0773], [""xa-"", -21.0773], [""ti-"", -21.0773]]"
ajajasa	=pe	-23.9944	"[[""=pe"", -23.9944], [""=be"", -23.9944], [""=ti"", -23.9944], [""=mẽ"", -23.9944], [""Jaɲ"", -23.9944], [""=de"", -23.9944], [""ad-"", -24.2448], [""ti-"", -24.2448], [""is-"", -24.2448], [""mu-"", -24.2448]]"
ajajasas	Jaɲ	-27.2426	"[[""Jaɲ"", -27.2426], [""=de"", -27.2426], [""=pe"", -27.2426], [""=ti"", -27.2426], [""=mẽ"", -27.2426], [""=be"", -27.2426], [""(†)pẽnẽ"", -27.3885], [""ux(i)-"", -27.4466], [""ax-"", -27.4599], [""ad-"", -27.4599]]"
ajajasasa	(†)pẽnẽ	-30.2891	"[[""(†)pẽnẽ"", -30.2891], [""ux(i)-"", -30.3571], [""=mẽ"", -30.5191], [""=de"", -30.5191], [""Jaɲ"", -30.5191], [""=pe"", -30.5191], [""=be"", -30.5191], [""=ti"", -30.5191], [""ti-"", -30.7105], [""xi-"", -30.7105]]"
ajajasasar	(†)pẽnẽ	-33.2542	"[[""(†)pẽnẽ"", -33.2542], [""ux(i)-"", -33.3318], [""kb-/tu-"", -33.7632], [""as-(ti)"", -33.7632], [""ma-(ti)"", -33.7632], [""ta-(di)"", -33.7632], [""es-(ti)"", -33.7632], [""es-(di)"", -33.7632], [""da-(di)"", -33.7632], [""la-(ti)"", -33.7632]]"
ajajaw	Jaɲ	-17.5004	"[[""Jaɲ"", -17.5004], [""Tlax"", -17.6121], [""=ti"", -18.673], [""=be"", -18.673], [""=pe"", -18.673], [""=de"", -18.673], [""wex"", -19.146], [""epɲ"", -19.2816], [""app"", -19.2816], [""alb"", -19.3128]]"
ajajawa	Jaɲ	-20.9957	"[[""Jaɲ"", -20.9957], [""Tlax"", -21.1168], [""=ti"", -21.5286], [""=be"", -21.5286], [""=de"", -21.5286], [""=pe"", -21.5286], [""xb-"", -21.7356], [""(†)pẽnẽ"", -21.9101], [""xɲt-"", -21.9289], [""xtt-"", -21.9289]]"
ajar	=be	-14.5247	"[[""=be"", -14.5247], [""=ti"", -14.5247], [""=mẽ"", -14.5247], [""Jaɲ"", -14.5247], [""=de"", -14.5247], [""=pe"", -14.5247], [""ax-"", -14.9765], [""xb-"", -14.9765], [""mu-"", -14.9765], [""is-"", -14.9765]]"
ajare	=ti	-14.3659	"[[""=ti"", -14.3659], [""ni"", -15.898], [""ai"", -15.898], [""si"", -15.898], [""ti"", -15.898], [""ebi"", -16.0377], [""eti"", -16.0377], [""epi"", -16.0377], [""eni"", -16.0377], [""eli"", -16.0377]]"
ajaret	Tele	-17.2676	"[[""Tele"", -17.2676], [""=ewẽ"", -17.2676], [""Pubiele"", -17.3056], [""iða"", -17.3315], [""Masa"", -17.3396], [""ije"", -17.342], [""ite"", -17.342], [""iqta"", -17.4738], [""=mẽ"", -17.5042], [""=pe"", -17.5042]]"
ajareta	iwe-	-20.1698	"[[""iwe-"", -20.1698], [""Pubiele"", -20.4002], [""Tele"", -20.5684], [""=ewẽ"", -20.5684], [""ux(i)-"", -20.6213], [""Masa"", -20.6261], [""xe/i-"", -20.6335], [""eb(e)"", -20.7956], [""iða"", -20.8132], [""ije"", -20.8234]]"
ajas	=be	-14.5247	"[[""=be"", -14.5247], [""=ti"", -14.5247], [""=mẽ"", -14.5247], [""Jaɲ"", -14.5247], [""=de"", -14.5247], [""=pe"", -14.5247], [""ax-"", -14.9765], [""xb-"", -14.9765], [""mu-"", -14.9765], [""is-"", -14.9765]]"
ajasa	=be	-17.6191	"[[""=be"", -17.6191], [""=ti"", -17.6191], [""=pe"", -17.6191], [""=de"", -17.6191], [""=mẽ"", -17.6191], [""Jaɲ"", -17.6191], [""si-"", -17.9765], [""ti-"", -17.9765], [""mu-"", -17.9765], [""ad-"", -17.9765]]"
